"","Fire_ID","lat","long","el","FIRE_START","Fire_Year","StartBurnDay","interp_date","month","dmc","ffmc","dc"
"217","THU185_2006_1633",49.58671157,-89.41656135,383.8890607,2006-09-07,2006,2006-09-15,2006-09-15,9,60.6428170481231,89.3149295208189,443.552041509852
"218","THU142_2006_1634",49.54147504,-90.09157171,486.5104247,2006-09-08,2006,2006-09-13,2006-09-13,9,55.7225951787131,88.217558474455,417.391411057698
"219","THU234_2006_1635",49.59776878,-88.97729134,330.5202781,2006-09-12,2006,2006-09-12,2006-09-12,9,49.9155991460954,86.8476420908987,431.663112236229
"220","THU190_2006_1636",49.56910007,-88.97003455,306.5627421,2006-09-10,2006,2006-09-16,2006-09-16,9,59.7042028966669,84.2140386975409,457.817765569547
"221","NIP430_2006_1637",49.56051836,-88.62655642,335.0569106,2006-09-11,2006,2006-09-11,2006-09-11,9,45.9502431016219,84.9234104949386,431.148898133626
"222","THU144_2006_1638",49.56141922,-90.21174601,487.6611219,2006-09-07,2006,2006-09-17,2006-09-17,9,33.666166809473,21.3463571715518,394.66228447861
"223","THU249_2006_1639",49.52626929,-89.24346795,344.211583,2006-09-09,2006,2006-09-09,2006-09-09,9,45.3273660631183,76.156737560164,412.514925559924
"224","THU163_2006_1640",49.49161601,-89.15383414,304.5256856,2006-09-07,2006,2006-09-15,2006-09-15,9,57.90441730178,89.1716541249001,448.602180015727
"225","NIP267_2006_1641",49.48477154,-87.74377165,462.8427964,2006-09-07,2006,2006-09-07,2006-09-07,9,58.0378570547168,89.4159069122982,461.411623867005
"226","THU143_2006_1642",49.4396708,-90.24608467,472.4530344,2006-09-08,2006,2006-09-12,2006-09-12,9,53.3461042730898,87.5014168706363,405.580232324193
"227","NIP344_2006_1643",49.4517225,-86.70372118,442.3451875,2006-09-09,2006,2006-09-16,2006-09-16,9,46.3304224576094,85.8921019036513,460.766297355521
"228","NIP226_2006_1644",49.45021423,-88.45266869,418.3321692,2006-09-07,2006,2006-09-07,2006-09-07,9,60.1119012887397,90.4766513737652,452.415973549207
"229","NIP415_2006_1645",49.42696939,-86.71124688,419.7680093,2006-09-07,2006,2006-09-07,2006-09-07,9,59.6245686380948,87.8553964279712,459.508052926901
"230","NIP428_2006_1646",49.37892766,-88.92812239,292.0233191,2006-09-07,2006,2006-09-16,2006-09-16,9,56.7566592280405,83.4553227196876,458.557706960259
"231","THU184_2006_1647",49.41865637,-90.32781147,484.4157303,2006-09-07,2006,2006-09-15,2006-09-15,9,62.789531049268,87.9012902784261,422.85188550474
"232","NIP414_2006_1648",49.37563178,-86.73102235,388.3302217,2006-09-07,2006,2006-09-14,2006-09-14,9,43.5373391720551,87.9373354046394,452.284729889702
"233","COC8_2006_1649",49.3966999,-81.04619205,260.2774971,2006-05-09,2006,2006-05-09,2006-05-09,5,8.82875241060816,90.450154958607,24.4364799499244
"234","THU151_2006_1650",49.40059401,-89.22692998,404.3413592,2006-09-07,2006,2006-09-07,2006-09-07,9,65.2788402739216,90.9138585219694,434.320490211281
"235","NIP108_2006_1651",49.39692215,-87.01256311,412.5040682,2006-07-18,2006,2006-07-18,2006-07-18,7,32.5022414147616,87.4505638092702,297.002229238627
"236","THU176_2006_1652",49.38897517,-89.24542789,450.6608595,2006-09-07,2006,2006-09-07,2006-09-07,9,65.2829032339072,90.8967578959652,433.81051011034
"237","THU167_2006_1653",49.3804,-90.1847415,488.5516841,2006-09-08,2006,2006-09-08,2006-09-08,9,47.5555798551559,68.4892350841602,385.584781308101
"238","COC9_2006_1654",49.36955209,-81.04418398,251.538731,2006-05-09,2006,2006-05-09,2006-05-09,5,9.06564484417733,90.6203052034563,25.0361356094362
"239","NIP276_2006_1655",49.34901602,-87.33587295,447.6755814,2006-09-07,2006,2006-09-16,2006-09-16,9,48.0291121330112,85.6678694868566,475.343205416254
"240","NIP413_2006_1656",49.29214214,-86.76063507,406.6592852,2006-09-07,2006,2006-09-14,2006-09-14,9,43.5867871172998,87.8399350976561,454.85736257473
"241","NIP411_2006_1657",49.27992293,-86.55246839,331.5167576,2006-09-07,2006,2006-09-13,2006-09-13,9,40.4239710643066,87.4123040149562,441.01476052273
"242","SLK11_2007_1658",50.1685661,-90.52710679,433.7964939,2007-05-09,2007,2007-05-11,2007-05-11,5,41.7343724129948,89.9815196069339,162.098950944278
"243","DRY10_2007_1659",49.46035424,-91.83607474,472.0636646,2007-05-05,2007,2007-05-05,2007-05-05,5,30.4299926704125,89.7041274626392,173.497319863711
"244","NIP26_2007_1660",48.95830584,-88.59489404,293.9549902,2007-05-10,2007,2007-05-10,2007-05-10,5,49.8443646334103,90.7186097404643,142.088051518512
"245","THU39_2007_1661",48.86729309,-89.26044398,471.8039293,2007-05-13,2007,2007-05-13,2007-05-13,5,62.4083737762052,90.7054972905252,185.849054465906
"246","THU37_2007_1662",48.17089216,-90.7357205,461,2007-05-09,2007,2007-05-10,2007-05-10,5,54.9739686448994,92.4126281832285,160.306267710375
"247","NIP380_2006_1663",49.30429878,-87.81878764,462.9770428,2006-09-09,2006,2006-09-09,2006-09-09,9,39.0300827041309,67.4950120446431,434.482349499696
"248","NIP338_2006_1664",49.37743359,-88.82969639,279.4949456,2006-09-08,2006,2006-09-12,2006-09-12,9,47.5351390756384,86.5558993060862,434.188702759116
"249","RED7_2008_1665",53.70764489,-93.29834541,271.9646893,2008-06-20,2008,2008-06-20,2008-06-20,6,14.7415496603986,76.0414544299049,78.4635405338395
"250","SLK34_2008_1666",51.56523155,-91.21707832,401.7957069,2008-08-31,2008,2008-08-31,2008-08-31,8,30.433754935006,57.4606999638979,259.182552405232
"251","SLK29_2008_1667",53.36845528,-89.79258858,240.0936835,2008-08-17,2008,2008-08-17,2008-08-17,8,27.2860067154986,75.3376383003112,253.369216712447
"252","THU38_2008_1668",50.51744587,-89.63359466,378.5361332,2008-08-18,2008,2008-08-22,2008-08-22,8,41.9884511334662,85.2398549252742,221.088514856952
"253","SLK84_2011_1669",52.66207237,-90.03623414,296.7172264,2011-07-01,2011,2011-07-16,2011-07-16,7,57.3044356427256,92.9942166760546,302.504404278974
"254","RED51_2011_1670",52.11414684,-92.98334888,380.7615918,2011-07-03,2011,2011-07-03,2011-07-03,7,60.7373189988443,92.0318930653748,212.965584483349
"255","RED36_2011_1671",52.61293345,-93.50800497,368.0859827,2011-07-04,2011,2011-07-04,2011-07-04,7,75.1411159076397,90.4027243684114,238.968690442041
"256","SLK40_2006_1672",53.71587803,-92.13078169,259.2213606,2006-07-15,2006,2006-07-15,2006-07-15,7,25.7852982771148,87.853401982359,201.387443708894
"257","RED69_2006_1673",53.18570292,-92.73222518,280.5860714,2006-07-18,2006,2006-07-18,2006-07-18,7,26.9414329487485,84.8272522943271,239.026470454888
"258","SLK38_2006_1674",53.13975897,-90.28718574,287.8583184,2006-07-13,2006,2006-08-03,2006-08-03,8,12.0314421842089,73.0221334902879,192.136331293562
"259","SLK42_2006_1675",53.14562432,-89.08310482,268.4151146,2006-07-14,2006,2006-07-14,2006-07-14,7,20.793591697171,83.7837111853284,159.610918958462
"260","RED188_2006_1676",52.86943637,-94.38749868,343.9924542,2006-08-31,2006,2006-08-31,2006-08-31,8,28.324321456696,87.6499108563658,327.071327418249
"261","RED186_2006_1677",52.84516316,-94.66239319,301.0287666,2006-08-31,2006,2006-07-06,2006-07-06,7,24.481560836598,85.9756751936459,176.751085411558
"262","RED184_2006_1678",52.75993092,-93.96450772,331.7148536,2006-08-31,2006,2006-09-06,2006-09-06,9,38.1670768742276,87.9251578012883,334.797524320547
"263","RED16_2006_1679",52.74650933,-94.37470206,329.8776538,2006-06-16,2006,2006-07-07,2006-07-07,7,14.8074374728266,19.2336835946726,151.071212680094
"264","RED192_2006_1680",52.74252786,-94.93553049,329.9602888,2006-08-31,2006,2006-09-05,2006-09-05,9,36.189870882089,84.1469378296075,351.99278712184
"265","SLK48_2006_1681",52.67926219,-91.28341629,342.7473798,2006-08-30,2006,2006-08-30,2006-08-30,8,18.3615567858956,86.9410522363281,253.247098604765
"266","RED193_2006_1682",52.71036011,-93.74164521,348.3946609,2006-08-31,2006,2006-09-04,2006-09-04,9,35.5961555873174,92.6426234309702,331.793418619702
"267","RED44_2006_1683",50.86318909,-94.80875787,380.7865211,2006-07-10,2006,2006-07-13,2006-07-13,7,48.4932400863596,89.4760132299231,240.58863921983
"268","NIP81_2006_1684",50.7480214,-87.37349503,319.8662637,2006-07-15,2006,2006-07-15,2006-07-15,7,35.4904717734821,89.8986282749462,263.631769275092
"269","COC34_2006_1686",50.51290106,-81.2190543,99.44083176,2006-08-03,2006,2006-08-03,2006-08-03,8,21.3914277209637,88.1401824318802,247.598653370801
"270","THU154_2006_1687",50.16968699,-88.28870103,338.5558104,2006-09-08,2006,2006-09-11,2006-09-11,9,46.6710141953447,86.4619137940916,419.78037307196
"271","THU133_2006_1688",49.99334957,-88.89446777,323,2006-09-07,2006,2006-09-11,2006-09-11,9,49.1117356603743,86.7941122143891,420.097382273004
"272","THU192_2006_1689",49.98199671,-88.95238801,360.6516252,2006-09-09,2006,2006-09-15,2006-09-15,9,59.7087101548137,88.0364578253562,443.889481110148
"273","THU232_2006_1690",49.93586594,-88.99618963,384.1233192,2006-09-07,2006,2006-09-09,2006-09-09,9,46.0117734741298,78.3456863502111,411.798792329117
"274","DRY79_2006_1692",49.74369739,-93.65039168,381.6619285,2006-07-13,2006,2006-07-21,2006-07-21,7,57.2160359115688,87.510563583865,313.650962431595
"275","SLK40_2011_1693",54.47532357,-90.87387754,205.7935573,2011-06-14,2011,2011-06-19,2011-06-19,6,37.6194494272084,87.233912723777,165.67505175966
"276","SLK46_2011_1694",54.47862245,-90.82248042,200.6760125,2011-06-28,2011,2011-06-18,2011-06-18,6,34.8821967601896,85.3638375428199,168.048844791667
"277","SLK45_2011_1695",54.23655555,-90.2090434,184.1442509,2011-06-28,2011,2011-07-01,2011-07-01,7,46.4911656854828,79.3392152836962,220.719622176454
"278","NIP34_2011_1696",53.69603831,-88.5793666,200.7782885,2011-07-01,2011,2011-07-01,2011-07-01,7,45.7834753873173,84.912736700662,206.835980505435
"279","SLK79_2011_1697",53.37786197,-90.54905364,275.0127796,2011-07-07,2011,2011-07-17,2011-07-17,7,51.1891551407044,87.4534468961043,318.981067733223
"280","NIP47_2011_1698",53.1953052,-88.73921049,253.8499464,2011-07-15,2011,2011-07-17,2011-07-17,7,42.0779953897939,84.7929575732205,287.197439503921
"281","SLK75_2011_1699",52.72411558,-91.1527453,357.8174946,2011-07-08,2011,2011-07-16,2011-07-16,7,59.2189909162237,92.0867116964966,311.009043002025
"282","SLK147_2011_1700",52.63760425,-92.2257821,330.2514493,2011-09-05,2011,2011-09-11,2011-09-11,9,30.6982058411933,89.5612902720416,284.542738087614
"283","RED27_2011_1701",52.54198035,-94.12126898,359.7221213,2011-07-04,2011,2011-07-04,2011-07-04,7,62.4582106100477,89.2874159800106,236.274308500289
"284","RED91_2011_1702",52.45000745,-93.65084919,328,2011-07-10,2011,2011-07-04,2011-07-04,7,67.6176883445425,90.3601705819595,234.923616690929
"285","COC14_2009_1703",50.53099017,-79.53156805,176.6176248,2009-06-24,2009,2009-06-24,2009-06-24,6,30.6033637290448,89.547614206896,155.657153037436
"286","SLK22_2009_1704",54.40349136,-92.37674492,209.8060942,2009-06-11,2009,2009-06-22,2009-06-22,6,52.5561298646409,83.2286252528153,192.227818180685
"287","SLK17_2009_1705",54.08973362,-91.73675452,233.6324607,2009-06-17,2009,2009-06-17,2009-06-17,6,43.4353274093741,92.1869960322835,149.092511673107
"288","SLK10_2009_1706",53.98115412,-90.13565665,220.0273492,2009-06-16,2009,2009-06-16,2009-06-16,6,35.0475709207255,91.5780623332349,138.891770704394
"289","SLK13_2009_1707",53.7089738,-89.50764659,231.8895144,2009-06-17,2009,2009-06-17,2009-06-17,6,33.7930169790086,89.6817408839996,143.842121984647
"290","NIP23_2009_1708",53.69121775,-88.87354263,207.165959,2009-06-16,2009,2009-06-16,2009-06-16,6,24.546967536323,85.4189456672291,125.905204212302
"291","NIP21_2009_1709",53.62388037,-88.26887667,188.8013409,2009-06-16,2009,2009-06-16,2009-06-16,6,18.8828974817051,83.9359684823697,114.593449726309
"292","NIP20_2009_1710",53.51622677,-88.13744445,182.7294618,2009-06-16,2009,2009-06-16,2009-06-16,6,17.2272240453381,83.172055231503,111.976031996592
"293","NIP19_2009_1711",53.4664115,-87.84638849,195.9069356,2009-06-16,2009,2009-06-16,2009-06-16,6,14.8698687555438,82.8094300149367,106.439892191219
"294","SLK23_2009_1712",52.9382625,-92.30658267,302.3815174,2009-06-19,2009,2009-06-25,2009-06-25,6,33.5110169761036,83.7583167468809,160.567012158875
"295","NIP13_2009_1713",52.72110774,-87.55856745,238.6891941,2009-06-16,2009,2009-06-19,2009-06-19,6,22.2558157583903,82.3656472886758,112.953894665866
"296","NIP14_2009_1714",52.69207754,-87.52191603,249.4280029,2009-06-16,2009,2009-06-19,2009-06-19,6,22.3252064057922,82.4866508865247,112.205331353137
"297","SLK26_2009_1715",52.42446477,-91.20903784,379,2009-06-20,2009,2009-06-24,2009-06-24,6,31.1991425625311,92.672115611379,140.754704802259
"298","RED10_2009_1716",52.2919497,-92.51766603,389.2964181,2009-06-20,2009,2009-06-20,2009-06-20,6,33.8414734640042,61.7164147285994,132.912361117212
"299","NIP10_2009_1717",51.92255505,-87.74737476,283.4856933,2009-06-16,2009,2009-06-19,2009-06-19,6,27.9910266828302,87.3435025308233,94.1525708878729
"300","NIP12_2009_1718",51.5847041,-86.91263592,246.2053934,2009-06-16,2009,2009-06-16,2009-06-16,6,20.4534694053246,92.6947797154674,79.6306715760298
"301","THU21_2009_1719",50.27986772,-89.56106103,401.7784979,2009-06-17,2009,2009-06-17,2009-06-17,6,26.088778158334,92.6043081529973,94.3222262518005
"302","COC16_2009_1720",50.1344225,-79.98817653,273.0713196,2009-06-25,2009,2009-06-26,2009-06-26,6,40.4459517485519,68.7043251805944,187.161712913469
"303","RED35_2011_1721",52.28988021,-93.77156549,359.2697201,2011-07-03,2011,2011-07-03,2011-07-03,7,56.3613781559586,91.3001783030701,218.432233599464
"304","RED121_2011_1722",52.22079618,-92.53840633,372.4040921,2011-07-04,2011,2011-07-04,2011-07-04,7,72.8819517031766,91.8236918266048,227.597385197966
"305","RED66_2011_1723",52.0816573,-94.98317846,335.4170633,2011-07-05,2011,2011-07-06,2011-07-06,7,50.3178180864081,90.6092231828721,231.370965788917
"306","RED67_2011_1724",52.10638793,-95.0484657,333.703188,2011-07-05,2011,2011-07-05,2011-07-05,7,48.9442151578721,92.64,217.649497274089
"307","RED7_2009_1725",51.72888726,-92.46141599,436.9031781,2009-06-16,2009,2009-06-18,2009-06-18,6,30.2854743691968,88.2064836521346,125.714420594594
"308","SLK25_2009_1726",52.09347751,-91.79003774,419.6694791,2009-06-23,2009,2009-06-26,2009-06-26,6,39.5449566255571,85.6843185764806,165.974515880845
"309","SLK24_2009_1727",51.92038327,-91.18928436,397.6850829,2009-06-23,2009,2009-06-25,2009-06-25,6,35.433985029943,86.8633800185506,163.75215024726
"310","SLK63_2010_1729",54.20752807,-91.95225347,243.0090687,2010-07-18,2010,2010-07-18,2010-07-18,7,10.898055122335,74.6136792906892,231.192133689119
"311","SLK49_2010_1730",52.53289021,-89.90507301,324.8378182,2010-06-25,2010,2010-06-25,2010-06-25,6,30.9055424156441,85.8403426046202,188.621335854845
"312","NIP41_2010_1731",52.46180172,-88.53763085,292.8854962,2010-06-25,2010,2010-06-25,2010-06-25,6,27.8497697127405,84.3426289462918,185.649924980534
"313","SLK65_2010_1732",54.85644258,-91.90036753,166.1778994,2010-07-24,2010,2010-07-24,2010-07-24,7,32.4187781468656,88.12,341.475636929609
"314","SLK64_2010_1733",54.68286555,-91.92224724,181.0006875,2010-07-18,2010,2010-07-18,2010-07-18,7,11.4702466003035,75.1457143657653,260.772260672248
"315","NIP27_2010_1734",52.38482978,-86.1871863,176.5116618,2010-05-16,2010,2010-05-16,2010-05-16,5,21.5732899032084,88.5757555536507,80.5932058203359
"316","NIP54_2011_1735",52.09434757,-88.91358977,301.1032967,2011-07-18,2011,2011-07-21,2011-07-21,7,22.4707823972342,34.9732671094927,249.350909256022
"317","SLK103_2011_1736",51.94339995,-89.35890997,335.8871738,2011-07-22,2011,2011-07-21,2011-07-21,7,27.3849318706931,49.4780569840279,266.767630293363
"318","SLK101_2011_1737",51.94195002,-90.8045714,406.3659794,2011-07-18,2011,2011-07-18,2011-07-18,7,70.4571840663683,88.8389834457739,308.915112118115
"319","RED93_2011_1738",51.9209723,-92.82138076,387.5862196,2011-07-07,2011,2011-07-07,2011-07-07,7,22.7924847789252,64.1601061869027,233.350548737888
"320","SLK57_2011_1739",51.90808282,-91.67015849,436.0379095,2011-06-30,2011,2011-06-30,2011-06-30,6,67.1772319333487,87.7157681227192,184.883931452886
"321","SLK132_2011_1740",51.90729942,-92.04429951,424.1094326,2011-08-07,2011,2011-08-07,2011-08-07,8,35.9430507184548,89.6569289192821,301.893444181778
"322","SLK55_2011_1741",51.86972475,-91.56200614,427.7654002,2011-07-01,2011,2011-07-07,2011-07-07,7,91.5546401349982,79.8455676101563,230.988731295582
"323","RED111_2011_1742",51.77231331,-92.69014036,410.9786529,2011-07-14,2011,2011-07-21,2011-07-21,7,41.7798359372085,78.7356271018858,278.799282649921
"324","RED113_2011_1743",51.76141802,-92.62050091,403.7217712,2011-07-14,2011,2011-07-21,2011-07-21,7,41.6667309778421,78.1168624594532,275.631682246719
"325","RED112_2011_1744",51.76678128,-92.67760943,406.0571323,2011-07-17,2011,2011-07-17,2011-07-17,7,54.498685677836,90.9004050893403,305.055980431324
"326","SLK71_2011_1745",51.65326347,-89.73335869,358.1891892,2011-07-05,2011,2011-07-05,2011-07-05,7,12.0257029445585,52.6417198400325,205.841025692722
"327","THU57_2011_1746",50.71589993,-89.22964461,389.7953172,2011-07-30,2011,2011-08-01,2011-08-01,8,35.8239770708886,88.9245073734829,337.561970918238
"328","NIP94_2011_1747",49.83058451,-88.66574033,374.2333462,2011-08-07,2011,2011-08-07,2011-08-07,8,28.9943935275488,88.5395572455447,338.959140964722
"329","KEN91_2011_1748",49.32621926,-94.5834253,329.2694704,2011-08-11,2011,2011-08-11,2011-08-11,8,37.788186733352,89.8486004026029,250.522058385274
"330","WAW12_2011_1749",49.20611804,-86.12136939,289.9957082,2011-06-07,2011,2011-06-07,2011-06-07,6,20.9650446878737,84.9039807368511,81.8491473499552
"331","TIM34_2011_1750",47.47132053,-81.61346752,399.509891,2011-09-25,2011,2011-09-25,2011-09-25,9,4.14959566209124,61.1146633490211,253.272737134458
"332","RED32_2010_1751",52.02062852,-93.81086919,348.7682703,2010-05-25,2010,2010-05-27,2010-05-27,5,49.5496685633631,86.8796733168597,146.392152670046
"333","NIP45_2010_1752",51.93194549,-88.70449548,292.6897313,2010-06-20,2010,2010-06-20,2010-06-20,6,33.9112827749079,86.071632864778,153.363044870812
"334","RED44_2010_1753",51.88543508,-93.34236108,394.1746148,2010-08-22,2010,2010-08-24,2010-08-24,8,10.8143749043552,53.8571201110239,140.095167338191
"335","RED26_2010_1755",51.04108983,-92.2727918,443.0875421,2010-05-18,2010,2010-05-20,2010-05-20,5,35.2512900611185,91.0921593961064,89.6527363683647
"336","RED25_2010_1756",50.83921509,-93.62138637,373.7153586,2010-05-18,2010,2010-05-18,2010-05-18,5,25.9348336542745,90.9119033556117,75.7199388049202
"337","RED103_2012_1757",52.92885992,-93.94390542,294.9809284,2012-07-30,2012,2012-08-01,2012-08-01,8,18.5687462112779,25.216685679838,183.36148368183
"338","RED41_2012_1758",53.0259794,-92.52145581,294.0437904,2012-07-06,2012,2012-07-15,2012-07-15,7,44.002799891474,91.5191291952437,187.327107153007
"339","SLK73_2012_1759",52.752634,-91.61483344,345.3954496,2012-07-14,2012,2012-08-01,2012-08-01,8,17.4179451292715,35.0523209674757,178.924751791261
"340","SLK85_2012_1760",53.03288534,-89.44984547,253.0003591,2012-07-18,2012,2012-07-18,2012-07-18,7,39.2548302144995,88.3117232037561,189.357413827721
"341","NIP104_2012_1761",51.12162769,-88.97460985,350.9018727,2012-09-03,2012,2012-09-03,2012-09-03,9,31.9501396853788,82.4158209058107,267.941760543248
"342","NIP59_2012_1762",52.02320592,-88.87207613,311.0044021,2012-07-13,2012,2012-07-13,2012-07-13,7,26.5931157480579,80.7362655853832,117.695345581189
"343","NIP49_2012_1763",53.99135104,-88.90154439,173.4833275,2012-07-15,2012,2012-07-16,2012-07-16,7,27.9323971831926,87.4743660709901,236.101467200936
"344","NIP63_2012_1764",51.6032477,-86.77771511,224.1960133,2012-07-12,2012,2012-07-12,2012-07-12,7,54.1579663865585,92.3949530353575,217.272423860204
"345","SLK26_2012_1765",53.26465967,-91.41088342,285.2415148,2012-06-06,2012,2012-06-06,2012-06-06,6,27.3880574557206,84.6698419355402,72.9094321673958
"346","SLK72_2012_1766",52.37469872,-91.66700424,393.2372635,2012-07-11,2012,2012-07-19,2012-07-19,7,59.0684696062107,90.0599589063721,193.982920753732
"347","NIP35_2010_1767",50.25712486,-87.64407354,340.9598777,2010-06-18,2010,2010-06-18,2010-06-18,6,20.8174527591899,89.8555906442995,150.286466219148
"348","HEA31_2010_1768",49.75933238,-82.04684525,207.1058507,2010-06-19,2010,2010-06-27,2010-06-27,6,54.1593442967041,89.0488547390535,294.083411627232
"349","HEA20_2010_1770",48.97686395,-81.93450426,282.2213115,2010-05-24,2010,2010-05-24,2010-05-24,5,57.2610308048846,90.4068778942352,159.481460766491
