"","Fire_ID","SweMax","doPS"
"603","SLK71_2003_1538",90.4790239085322,351
"604","NIP59_2003_1555",94.438418000383,97
"605","NIP79_2003_1558",70.00861787655,97
"606","DRY5_2003_1418",46.1599998474121,72
"607","FOR11_2003_1420",40.0197017588514,72
"608","NIP42_2003_1430",87.1162523382943,97
"609","SLK66_2003_1432",87.3087734552787,364
"610","FOR14_2003_1484",58.9968773854804,72
"611","SLK65_2003_1488",86.5325458169243,364
"612","RED32_2010_1751",93.9989849333037,63
"613","RED44_2010_1753",93.1667038091201,60
"614","RED26_2010_1755",97.1141866071428,62
"615","RED25_2010_1756",83.6426917139044,63
"616","NIP35_2010_1767",65.9767721696333,64
"617","HEA31_2010_1768",145.891558718057,88
"618","HEA20_2010_1770",103.928422335282,64
"619","FOR3_2010_1771",47.5889727947663,63
"620","KLK5_2010_1772",83.4423394203186,64
"621","TIM9_2010_1773",87.5937865506686,64
"622","TIM7_2010_1774",75.7721991186162,64
"623","WAW18_2010_1775",89.6372218797302,344
"624","TIM13_2010_1776",65.9679774718526,64
"625","SLK49_2010_1730",65.5913013129065,62
"626","SLK63_2010_1729",74.689788193189,86
"627","NIP41_2010_1731",59.1906268471166,64
"628","SLK65_2010_1732",76.5805242833957,59
"629","SLK64_2010_1733",75.9970829450487,59
"630","NIP27_2010_1734",59.5110997659367,87
"631","NIP45_2010_1752",52.2941123748494,64
"632","RED7_2008_1665",116.229856953861,103
"633","SLK34_2008_1666",92.6593841041267,122
"634","SLK29_2008_1667",94.377770615805,123
"635","THU38_2008_1668",89.6571343771024,96
"636","SLK97_2006_1591",100.768599554665,364
"637","NIP151_2006_1592",90.6226377806256,364
"638","SLK44_2006_1593",90.0708300410701,87
"639","RED14_2006_1594",78.1761567658069,85
"640","RED15_2006_1595",108.891605377197,85
"641","NIP327_2006_1596",49.5129010428287,364
"642","THU187_2006_1598",109.194510438388,65
"643","SLK118_2006_1590",87.5328054195497,85
"644","THU246_2006_1597",82.1838538060423,65
"645","SLK1_2003_1453",82.8942883569268,364
"646","SLK4_2003_1401",91.4722540463015,316
"647","RED27_2011_1701",116.659437901988,102
"648","RED93_2011_1738",120.159214893286,89
"649","SLK132_2011_1740",109.433439986037,108
"650","RED111_2011_1742",123.274608304822,89
"651","RED113_2011_1743",121.30598116923,89
"652","KEN91_2011_1748",65.8330976996623,364
"653","WAW12_2011_1749",128.418761160521,91
"654","TIM34_2011_1750",109.977714901879,78
"655","SLK40_2011_1693",81.2075366326224,109
"656","SLK46_2011_1694",77.3819496803835,109
"657","SLK45_2011_1695",71.6938966147507,109
"658","NIP34_2011_1696",87.9724662467225,109
"659","SLK79_2011_1697",82.4363789162095,109
"660","NIP47_2011_1698",111.797366554865,109
"661","SLK75_2011_1699",92.8145201084814,109
"662","SLK147_2011_1700",98.3387131679591,108
"663","RED91_2011_1702",125.283049866328,108
"664","RED35_2011_1721",132.945456291648,108
"665","RED121_2011_1722",123.07788121096,108
"666","RED66_2011_1723",92.6539923678925,89
"667","RED67_2011_1724",95.0596891610734,89
"668","NIP54_2011_1735",118.568524885778,109
"669","SLK103_2011_1736",112.433303417847,109
"670","SLK101_2011_1737",106.562771275713,108
"671","SLK57_2011_1739",101.845852642236,108
"672","SLK55_2011_1741",101.576476365249,108
"673","RED112_2011_1744",123.529998779297,89
"674","SLK71_2011_1745",108.309784530045,109
"675","THU57_2011_1746",96.6691528431446,108
"676","NIP94_2011_1747",75.4470274672678,86
"677","THU21_2009_1719",98.4441549165653,89
"678","COC16_2009_1720",181.659116025831,104
"679","SLK22_2009_1704",95.7386296265357,100
"680","SLK17_2009_1705",101.305300247975,138
"681","SLK10_2009_1706",92.2086921321878,129
"682","SLK13_2009_1707",82.3526674783437,100
"683","NIP23_2009_1708",82.6778401893685,101
"684","NIP21_2009_1709",90.3705238228414,138
"685","NIP20_2009_1710",83.7669432030888,138
"686","NIP19_2009_1711",91.986826578776,138
"687","SLK23_2009_1712",91.5922409571422,100
"688","NIP13_2009_1713",54.3234242788763,101
"689","NIP14_2009_1714",56.9569876122901,108
"690","SLK26_2009_1715",99.4599180837803,100
"691","RED10_2009_1716",89.5072157744768,100
"692","NIP10_2009_1717",46.104421536947,101
"693","NIP12_2009_1718",35.5822260338848,89
"694","COC37_2005_1533",151.827265935526,87
"695","COC14_2009_1703",134.637703338476,104
"696","CHA10_2010_1589",85.4300003051758,64
"697","NIP73_2001_41",90.938695589463,107
"698","SLK45_2001_44",115.406848254504,107
"699","NIP72_2001_68",90.5614370128718,88
"700","NIP74_2001_70",91.018449272908,107
"701","NIP53_2001_1",91.5064974368857,107
"702","NIP39_2001_2",95.4326168375278,107
"703","NIP35_2001_5",104.268288802207,111
"704","NIP24_2001_7",144.331415378346,111
"705","KLK2_2001_10",119.832769922463,71
"706","PEM3_2001_11",142.952217605237,71
"707","SLK3_2001_39",104.374540548774,87
"708","NIP26_2001_47",122.9330823831,111
"709","COC15_2001_48",204.548484572658,111
"710","PET1_2001_50",179.899993896484,71
"711","SLK44_2001_67",98.9550671404224,87
"712","SLK47_2001_69",108.565865412625,87
"713","RED39_2002_90",161.168921807798,117
"714","RED23_2002_168",128.284985049162,99
"715","RED21_2002_170",144.059415962783,99
"716","RED66_2002_181",179.01643789158,117
"717","RED5_2002_185",160.38700339423,117
"718","RED27_2002_191",125.964819091179,101
"719","NIP16_2002_77",82.5987620442708,95
"720","DRY10_2002_75",72.9083761439398,95
"721","RED47_2002_92",118.352096774832,99
"722","THU16_2002_102",170.598774564993,95
"723","RED60_2002_175",129.167296125856,100
"724","NIP52_2001_3",93.6593111261702,116
"725","NIP54_2001_40",90.4517050642308,107
"726","RED60_2001_42",138.745594383305,107
"727","SLK24_2001_43",107.867619312386,107
"728","NIP22_2001_46",121.748776021936,111
"729","RED61_2001_65",125.953306130001,107
"730","NIP55_2001_66",90.372539558033,107
"731","RED48_2001_72",102.187652977145,107
"732","NIP77_2001_49",125.884405573574,111
"733","SLK5_2002_12",137.083299341069,117
"734","SLK6_2002_13",162.63295689102,117
"735","SLK7_2002_14",147.315496423883,117
"736","SLK1_2002_16",168.559316828133,117
"737","SLK8_2002_18",151.946613138085,117
"738","SLK2_2002_51",166.702897143965,117
"739","SLK3_2002_52",167.755373957038,117
"740","SLK36_2002_56",152.232398605347,117
"741","NIP83_2002_88",119.212117882896,130
"742","RED40_2002_91",164.461731568413,117
"743","NIP38_2002_97",117.982080119128,100
"744","NIP55_2002_164",127.21085762637,130
"745","SLK70_2002_166",177.507471110208,130
"746","RED56_2002_167",137.747130728592,117
"747","RED41_2002_169",126.987055691806,99
"748","RED63_2002_171",138.650361192389,99
"749","SLK19_2002_172",193.260679149346,129
"750","NIP56_2002_174",105.175502774841,100
"751","NIP101_2002_176",137.126019233096,117
"752","SLK21_2002_177",165.804214424557,117
"753","SLK68_2002_178",180.267551181191,117
"754","SLK54_2002_179",192.282056990616,117
"755","NIP48_2002_180",150.819766930689,117
"756","NIP47_2002_182",151.396153083214,117
"757","RED38_2002_186",148.851606176534,117
"758","NIP79_2002_189",101.632966066965,100
"759","RED34_2002_190",133.073156357623,107
"760","SLK11_2002_54",164.642286888183,117
"761","SLK12_2002_55",166.228040111792,117
"762","RED55_2002_95",103.590126741197,99
"763","NIP81_2002_96",153.41713849949,95
"764","COC9_2002_100",242.888568708762,100
"765","PEM9_2002_104",72.0510018159375,84
"766","NIP54_2002_173",138.390003462712,101
"767","SLK17_2002_193",155.785389586773,100
"768","SLK5_2001_38",98.5144099850626,87
"769","SLK1_2001_63",110.532180185029,113
"770","SLK4_2001_64",103.833804112424,87
"771","SLK47_2002_73",121.883086656086,99
"772","SLK6_2001_37",93.3107002549252,87
"773","RED1_2002_15",157.099171697334,117
"774","SLK4_2002_17",139.23761880552,117
"775","COC12_2002_53",134.347870373335,117
"776","COC19_2002_74",160.844224706873,100
"777","SLK31_2002_89",170.776068313189,117
"778","NIP51_2002_94",110.435507208266,98
"779","RED57_2002_163",154.567701020086,117
"780","SLK30_2002_184",183.896375197001,117
"781","RED37_2002_187",150.788671366374,117
"782","NIP85_2002_103",89.6406022804218,95
"783","NIP75_2002_76",216.533936385795,95
