"","X.1","X","Fire_ID","Fire_Year","Fire_Start","BurnDay","SnowAccDay","sdd","scf","tssm","sweMean","sweMedian","avgBio","cc","age","tri","ppt_tsm","tmax_tsm","RBR_median","RBR_quant","RBR_cv","FIRE_FINAL","size_class","dmc","ffmc","dc","pyroregion","ecoregion"
"354",354,354,"SLK82_2017_2076",2017,"2017-08-08",219,257,120,0.42,99,54.73294339,50.14500046,76.594352722168,61.0394477844238,101.64656829834,10.0685062408447,184.21895348376,18.8307204523752,230.2859886,370.250706464367,0.519707978,81,1,45.4943515937679,89.8438465280417,271.221614860486,1,"Big Trout Lake"
"355",355,355,"SLK23_2017_2077",2017,"2017-07-29",209,282,116,0.42,93,59.94080875,59.46500015,101.776908874512,69.7196578979492,100.544563293457,4.60263204574585,161.608766820589,19.3079947220342,206.2437442,400.285286988582,0.620642304,156,1,52.943401589937,91.0083213518818,284.790232688976,0,"Lake St. Joseph"
"356",356,356,"NIP29_2017_2078",2017,"2017-08-06",217,283,130,0.48,87,56.82942849,66.51234101,66.4972381591797,50.5479393005371,93.9702682495117,12.4475679397583,157.516993413595,19.0369456435621,176.5576068,290.872130693457,0.483959168,6999,2,41.5617318857158,87.2168961967907,270.4388509785,1,"Big Trout Lake"
"357",357,357,"NIP77_2017_2079",2017,"2017-08-12",223,286,127,0.46,96,97.66470143,116.1100006,82.9181518554688,59.0616035461426,102.626800537109,14.0425500869751,216.530859642973,19.7877675725723,183.671837,396.638787765714,0.836140096,574,2,51.7879218982025,87.5893877293394,349.880272055742,1,"Big Trout Lake"
"358",358,358,"NIP68_2017_2080",2017,"2017-08-12",223,290,125,0.45,98,93.01779043,104.2866669,61.561279296875,54.2769660949707,92.410041809082,8.00118446350098,213.115390174189,19.8139327112135,157.2087712,483.470170332479,0.928604841,644,2,51.9390254130761,89.1897933490613,355.396775118472,1,"Big Trout Lake"
"359",359,359,"SLK122_2017_2081",2017,"2017-08-13",224,290,127,0.47,97,52.43543427,63.06699753,39.7178840637207,30.4746780395508,76.9248123168945,2.73158836364746,161.258492890315,18.9261174801007,302.6803271,525.244706602464,0.547807813,47,1,38.8374532724855,85.4061032930117,273.186153495678,1,"Big Trout Lake"
"360",360,360,"SLK157_2017_2082",2017,"2017-08-14",225,257,127,0.45,98,46.51332305,40.81999969,49.7012519836426,42.0056648254395,88.6044845581055,2.74697923660278,181.990169632221,19.3892541877328,298.0858007,570.424952368636,0.52552551,56,1,48.1682675589558,87.7933033516503,291.330820262372,1,"Big Trout Lake"
"361",361,361,"SLK44_2017_2083",2017,"2017-07-30",210,285,99,0.42,111,73.49511348,95.43000031,105.203514099121,76.8231353759766,108.701881408691,1.1045196056366,174.014191179968,18.9098271844107,249.4259671,382.313974984559,0.477408171,45,1,51.4173219796461,91.332043065967,272.801212587538,0,"Lake St. Joseph"
"362",362,362,"NIP73_2017_2084",2017,"2017-07-30",210,294,123,0.44,87,94.80139413,110.8199997,71.1212005615234,65.4425201416016,90.3462600708008,5.48466682434082,187.36060331979,19.5112585997462,186.6441791,473.113725658205,0.805711389,50,1,55.9251056295772,91.527738784877,315.117419532375,1,"Big Trout Lake"
"363",363,363,"THU59_2017_2085",2017,"2017-09-14",256,282,125,0.44,131,119.3804078,137.625,50.1257057189941,40.6946334838867,82.5515594482422,9.37643432617188,311.544494963734,19.9254851671407,61.42350842,162.53981285908,1.608031869,214,1,25.7303917189332,80.4599182095615,380.283566353354,1,"Lake Nipigon"
"364",364,364,"SLK64_2017_2086",2017,"2017-08-05",216,277,104,0.44,112,47.67960903,42.05999756,107.309234619141,79.7303009033203,107.864524841309,4.12063360214233,195.86151894987,18.8439482178069,215.5139331,339.219183340303,0.471112072,132,1,33.3655190301638,85.5198133681836,244.345379628171,1,"Big Trout Lake"
"365",365,365,"THU61_2017_2087",2017,"2017-09-12",254,270,122,0.43,132,115.2458255,130.8500061,72.0638961791992,51.4042854309082,105.969039916992,25.3567810058594,306.154650265885,20.0648541032222,295.0058222,552.443552538957,0.677065551,87,1,20.9532982849044,89.52026915783,373.845332578522,1,"Lake Nipigon"
"366",366,366,"RED87_2017_2088",2017,"2017-08-13",224,257,112,0.45,112,18.19461247,2.24666667,46.1728363037109,42.5480766296387,67.3852386474609,14.2310171127319,192.861688502151,19.0339532549269,143.3681398,328.599093658349,0.874452591,180,1,37.5746472801584,80.0450365345627,293.052963324486,1,"Big Trout Lake"
"367",367,367,"NIP9_2017_2090",2017,"2017-07-07",187,285,124,0.46,63,99.33444209,116.7971208,65.5896911621094,54.8931999206543,93.6707382202148,11.4213485717773,162.883227450771,17.700018328052,167.5253214,330.49735088141,0.684567034,13553,3,41.7973158157843,89.2645958945268,178.424972783346,1,"Big Trout Lake"
"368",368,368,"NIP39_2017_2091",2017,"2017-08-05",216,254,122,0.46,94,78.96186052,91.45999908,87.0794677734375,74.3781127929688,90.8870697021484,7.0092077255249,179.512306419722,19.5230639793255,121.5194588,204.941499179445,0.551579475,265,1,41.6034253724416,86.5281924286366,307.178151761071,1,"Big Trout Lake"
"369",369,369,"RED69_2017_2092",2017,"2017-08-26",237,282,100,0.41,137,12.99633685,0.023942858,55.0136184692383,55.1978225708008,84.1952285766602,18.331657409668,207.380077152552,19.6519466392973,38.65471585,236.658489275597,1.184204817,1144,2,34.2942054584774,88.0746622388598,351.514456945157,1,"Big Trout Lake"
"370",370,370,"THU31_2017_2093",2017,"2017-08-03",214,253,123,0.45,91,107.0183781,122.9979172,65.8122482299805,48.2581939697266,91.9032363891602,6.54343748092651,191.982915659882,21.6954235748543,237.3126653,445.056619238869,1.058893323,181,1,28.6681937869173,72.1458678626069,263.921983182116,1,"Lake Nipigon"
"371",371,371,"SLK103_2017_2095",2017,"2017-08-12",223,257,113,0.43,110,42.51351919,24.93000031,75.9826965332031,62.1974029541016,100.257080078125,3.00698757171631,185.26148022,19.6360795856376,124.1091512,279.580783072734,0.717932701,198,1,53.0877094140732,91.278922421537,287.766436985116,1,"Big Trout Lake"
"372",372,372,"SLK63_2017_2096",2017,"2017-08-04",215,251,120,0.43,95,56.42876328,55.81999969,82.7804260253906,73.3847427368164,90.731071472168,7.88248348236084,180.643282132604,18.6730427244915,161.2989889,307.707536871405,0.475061953,60,1,35.5774966520121,86.4273114633526,243.272860382877,1,"Big Trout Lake"
"373",373,373,"NIP98_2017_2097",2017,"2017-08-12",223,286,129,0.48,94,65.60811565,69.70869336,62.9309234619141,49.3335151672363,94.4820022583008,17.5166625976562,184.795461870686,19.290424794889,314.4020246,537.759793220029,0.630010605,4736,2,49.8449915463199,89.7660576951475,314.279820918833,1,"Big Trout Lake"
"374",374,374,"RED56_2017_2098",2017,"2017-07-30",210,262,102,0.4,108,10.51889831,0,69.4111709594727,57.4917678833008,93.6430892944336,11.8351678848267,182.002559995505,18.8645176972524,136.2544794,329.486700347244,0.80636245,146,1,26.8332304618596,73.6312367685426,236.063449136985,1,"Big Trout Lake"
"375",375,375,"SLK7_2017_2099",2017,"2017-07-12",192,309,105,0.4,87,22.31657536,3.908333302,64.6695938110352,60.1623649597168,78.7554931640625,1.23909759521484,150.782814205227,17.0249796734061,303.6031404,467.386917419569,0.513545871,131,1,33.0767008817343,91.7644196642966,151.022164995731,1,"Big Trout Lake"
"376",376,376,"SLK162_2017_2100",2017,"2017-08-16",227,286,121,0.42,106,54.683117,53.43499756,95.7876739501953,74.7736663818359,104.62264251709,4,200.771754317939,19.1519916136683,209.8445097,323.952732936081,0.344803363,51,1,38.5210578710098,80.7703775421524,295.518019546903,1,"Big Trout Lake"
"377",377,377,"SLK68_2017_2101",2017,"2017-08-13",224,287,114,0.43,110,61.26160899,75.54000092,83.6614074707031,67.6631774902344,101.153587341309,9.96147727966309,178.882510672398,18.5439624172252,158.7381042,297.119749572315,0.558535695,510,2,55.8351629338027,88.800381034386,319.268880998267,1,"Big Trout Lake"
"378",378,378,"RED103_2017_2102",2017,"2017-08-15",226,286,105,0.42,121,13.10541437,0.027942857,75.8263320922852,59.0659370422363,102.715667724609,7.9033145904541,201.080476911298,19.6199311279164,268.1328952,403.641652185544,0.409770519,110,1,34.7627079018051,52.2065041935168,292.629300492036,1,"Big Trout Lake"
"379",379,379,"NIP65_2017_2103",2017,"2017-08-12",223,286,128,0.48,95,64.72652089,69.64500427,54.8135871887207,42.3525924682617,92.9452056884766,14.9810037612915,184.464562063435,19.3445546930983,97.89781681,499.896784207956,1.20746541,3486,2,49.8020966981205,89.8718664489411,316.77874875836,1,"Big Trout Lake"
"380",380,380,"NIP11_2017_2104",2017,"2017-07-06",186,316,122,0.45,64,70.00011482,74.79000092,41.0505523681641,38.3860855102539,84.827262878418,2.19608688354492,125.708149510346,17.4940458752507,27.36047634,349.541885897361,1.546169519,68,1,29.4316950370003,81.5051775853278,135.281384235531,1,"Big Trout Lake"
"381",381,381,"SLK38_2017_2105",2017,"2017-08-12",223,252,124,0.44,99,97.09794021,116.9149933,92.4804763793945,68.571403503418,99.7964553833008,8.85910034179688,207.982108010537,19.8984355546621,108.3485219,192.541225761457,0.58680898,652,2,49.6738891990022,86.8612123263898,345.452505298927,0,"Lake St. Joseph"
"382",382,382,"SLK33_2017_2106",2017,"2017-07-28",208,254,122,0.47,86,74.09347575,94.6866684,73.0379409790039,62.818717956543,93.8545684814453,6.2987585067749,174.74272157573,19.3422429991274,266.3996635,486.899180460125,0.519483984,79,1,42.0106217752547,84.6231035658903,251.019631670134,0,"Lake St. Joseph"
"383",383,383,"SLK17_2017_2107",2017,"2017-07-29",209,282,117,0.43,92,57.51347418,56.86942621,76.5011901855469,60.2521629333496,96.1613159179688,12.5891857147217,164.522763599204,18.759764584212,110.6398923,331.564711589274,0.909840465,3690,2,53.1237876774575,89.8626261653631,267.744014502007,0,"Lake St. Joseph"
"384",384,384,"SLK52_2017_2110",2017,"2017-08-13",224,290,109,0.42,115,86.63287822,105.1600037,77.7324447631836,62.3905372619629,99.4455032348633,7.86527872085571,204.459216797194,19.0667951841424,266.6520774,546.55385863107,0.658506453,1320,2,53.6127018428685,86.9363057350372,351.963587142143,1,"Big Trout Lake"
"385",385,385,"NIP38_2017_2111",2017,"2017-07-30",210,286,122,0.46,88,78.19926079,89.93000031,92.8930053710938,69.3342208862305,103.759284973145,14.3005743026733,169.68732245143,19.1972967539372,175.8339062,309.684729037407,0.635032952,205,1,42.996267875647,90.286807830777,264.351521909194,1,"Big Trout Lake"
"386",386,386,"NIP105_2017_2112",2017,"2017-08-12",223,258,132,0.48,91,48.81844067,42.65777969,32.5881729125977,28.4235076904297,65.4887390136719,4.01822996139526,153.878646206985,18.919702770908,310.5967647,502.513904274878,0.42813769,129,1,27.1124501637645,86.5456221731178,260.505409897772,1,"Big Trout Lake"
"387",387,387,"RED54_2017_2113",2017,"2017-08-13",224,326,90,0.36,134,20.13255743,1.95875001,27.8693828582764,22.9008827209473,75.5597305297852,12.4619112014771,164.109300999662,19.1250247658343,62.0256417,134.092797742216,1.116057277,4049,2,40.4457438521734,85.9863779599595,329.765285292201,0,"Lake St. Joseph"
"388",388,388,"NOR68_2018_2028",2018,"2018-07-10",190,307,111,0.42,79,56.57062765,36.40999985,91.696907043457,68.2015991210938,79.2710952758789,38.0318603515625,117.893730372049,22.3567150738406,321.8952019,473.283311956677,0.435341805,396,1,53.6655329476207,75.9740737073254,279.346816990777,0,NA
"389",389,389,"RED110_2018_2030",2018,"2018-07-19",199,270,113,0.49,86,32.0831612,28.5354538,100.787895202637,66.7441253662109,101.844329833984,16.3571510314941,163.81091590066,21.8077274092606,465.0168864,550.515517823285,0.298453897,110,1,34.1458872097842,89.0104120949618,245.083954631122,0,"Lake St. Joseph"
"390",390,390,"PEM7_2018_2038",2018,"2018-07-19",199,250,111,0.38,88,44.34005536,21.46999931,114.509132385254,60.3917007446289,86.8256072998047,20.0483932495117,178.847847981948,23.4293481646844,158.0920942,274.068912125025,0.419376791,72,1,43.581585510483,83.4533689396068,287.271397851146,0,"Georgian Bay"
"391",391,391,"NOR56_2018_2044",2018,"2018-07-06",186,324,111,0.45,75,56.37864401,49.51600266,94.2835693359375,61.9398765563965,77.4760208129883,10.8018035888672,120.438336669627,22.3985942057893,219.1153491,461.305504788849,0.596440315,147,1,65.544478797965,91.9709946129809,253.612166613446,0,NA
"392",392,392,"TIM6_2018_2045",2018,"2018-06-28",178,272,119,0.5,59,74.5893984,72.65999603,94.5479202270508,59.9374542236328,115.196746826172,35.3497505187988,119.243199556404,21.333920050727,423.9313673,505.878369888926,0.204676077,62,1,34.480467996591,92.3539466734881,114.505869616531,0,"Lake Abitibi"
"393",393,393,"NIP5_2018_2048",2018,"2018-05-25",144,246,133,0.56,11,43.42555854,49.20000076,57.7257690429688,41.6745567321777,99.6865692138672,14.7825489044189,27.8263334667339,14.0388890073741,392.6662687,488.023079995362,0.350395501,140,1,24.6343788610429,93.6242768046228,50.6154422451086,1,"Big Trout Lake"
"394",394,394,"NOR62_2018_2053",2018,"2018-07-09",189,314,117,0.49,72,55.92806345,42.20000076,91.5973587036133,60.7245597839355,82.3572387695312,34.5733337402344,116.645867744778,22.1716353578232,353.6506078,539.131884482876,0.461404562,2500,2,53.8728471587053,82.7761874865971,276.627967273532,0,"Lake Temagami"
"395",395,395,"KEN71_2018_2063",2018,"2018-07-17",197,288,108,0.5,89,16.60209386,8.229999542,57.4388809204102,54.476692199707,67.7192726135254,22.5877113342285,184.657636642833,21.6254006247818,241.7641366,344.985481485195,0.452984095,10272,3,43.2935365708601,88.7578500409946,234.201987249424,1,"Lake Wabigoon"
"396",396,396,"NIP10_2018_2066",2018,"2018-06-14",164,249,121,0.52,43,57.5048,69.48999786,75.8935623168945,66.6889953613281,87.7287292480469,9.93426609039307,126.872560944474,18.4036222759046,217.9267685,416.290247589352,0.530685008,71,1,22.3880949730781,58.5725657524157,67.9290297951752,1,"Big Trout Lake"
"397",397,397,"PAR33_2018_2071",2018,"2018-07-20",200,304,115,0.4,85,24.84104996,7.429999828,23.1895904541016,26.547327041626,50.7632331848145,7.8248233795166,124.731625756492,19.9700195701338,150.6886466,218.976866787191,0.382088751,11362,3,76.2528913969768,91.7430265495895,350.905715775873,0,"Georgian Bay"
"398",398,398,"SLK117_2018_2117",2018,"2018-07-13",193,272,118,0.52,75,46.53471026,51.08000183,87.36865234375,59.5061225891113,104.134803771973,4.65335130691528,216.52276372872,21.2086461372782,242.9994333,541.543086866605,0.742821634,521,2,13.6855029999745,59.5421027430094,169.187604548511,1,"Lake Nipigon"
"399",399,399,"NOR69_2018_2119",2018,"2018-07-06",186,321,119,0.48,67,52.39681591,43.49142838,89.4470443725586,64.95361328125,81.4529190063477,23.9779777526855,105.559202431481,22.7845616962599,196.4981677,470.855970982263,0.76960808,221,1,61.3614367052084,92.016412680403,246.943793227695,0,"Lake Temagami"
"400",400,400,"NOR25_2018_2121",2018,"2018-07-01",181,270,100,0.42,81,50.20150106,36.86999893,101.172622680664,70.0196151733398,81.6299591064453,37.6535377502441,126.464604230526,19.4404572554625,170.7684255,347.934973648952,0.62885499,176,1,38.844130417375,40.3444709733256,210.88158285049,0,"Lake Temagami"
"401",401,401,"SUD83_2018_2125",2018,"2018-07-01",181,314,112,0.44,69,53.56597328,42.00999832,76.3165435791016,56.6807670593262,81.0522613525391,19.7605819702148,121.201738958773,20.1541417785313,236.6859355,429.49423906551,0.490914524,53,1,29.3585961778458,25.6769388176562,164.758781234605,0,"Lake Temagami"
"402",402,402,"SLK49_2018_2128",2018,"2018-07-08",188,250,119,0.52,69,34.40042265,36.68999863,58.5739898681641,47.9841918945312,102.52220916748,3.25098133087158,164.233606990646,20.9132237934395,357.5963836,522.459141785503,0.448245287,94,1,34.5321891574257,79.9219173333775,197.457551579855,1,"Big Trout Lake"
"403",403,403,"NOR42_2018_2129",2018,"2018-07-01",181,314,109,0.4,72,53.46464372,41.25,108.750595092773,67.5504837036133,82.7382965087891,24.1130237579346,136.413660693471,19.7278909034948,278.8213107,512.13439120909,0.554468751,337,1,43.4311366844824,48.3042699355759,219.337545588228,0,"Lake Temagami"
"404",404,404,"KEN77_2018_2140",2018,"2018-07-20",200,267,110,0.51,90,17.22303736,11.46000004,82.8329010009766,64.1220855712891,76.4061889648438,22.9305686950684,167.901860359443,22.5039061233344,393.3103421,556.248918346889,0.382021636,321,1,32.2212103970962,69.2561809848151,237.649669522563,1,"Lake Wabigoon"
"405",405,405,"COC8_2018_2145",2018,"2018-07-16",196,318,123,0.55,73,84.86469211,84.62110901,28.0782375335693,17.6377220153809,69.0851516723633,6.37139081954956,132.796015216488,22.7046837797478,341.6163289,518.49447211276,0.508814335,130,1,40.2512463106625,83.5637715437607,215.564363442941,0,"Lake Abitibi"
"406",406,406,"RED60_2018_2150",2018,"2018-06-29",179,261,111,0.54,68,23.48171762,22.44000053,66.8096923828125,49.5688095092773,93.5430908203125,6.97985315322876,139.595410057607,19.308584935836,303.0017971,503.130644661309,0.538043261,142,1,47.0538816464526,90.1100984358844,212.093798334943,0,"Lake St. Joseph"
"407",407,407,"NIP24_2018_2151",2018,"2018-06-27",177,312,124,0.55,53,49.62199423,57.26333237,36.290641784668,26.0544986724854,84.0679702758789,3.77940702438354,111.457759617731,19.1210953696021,230.1530629,418.613270323112,0.582602382,54,1,53.9500464148155,90.755531125041,154.853040443803,1,"Big Trout Lake"
"408",408,408,"TIM12_2018_2153",2018,"2018-07-13",193,318,116,0.51,77,64.59738866,60.81999969,77.3908843994141,63.1897087097168,91.9542236328125,44.3824729919434,156.072265915453,22.135607730333,370.803057,507.153722952485,0.287677675,114,1,27.6016822260432,88.7910333785524,191.478001745726,0,"Lake Abitibi"
"409",409,409,"RED115_2018_2156",2018,"2018-07-16",196,314,111,0.5,85,23.31904687,18.54000092,19.0821704864502,15.975887298584,45.4014549255371,15.2287940979004,144.951851651073,22.8471442914856,452.8480603,557.954335266163,0.353064328,97,1,21.9736316500846,79.254471998377,215.472067198294,0,"Lake St. Joseph"
"410",410,410,"NOR72_2018_2035",2018,"2018-07-10",190,307,110,0.44,80,57.9575385,51.22349105,91.8519515991211,66.2361907958984,84.0250244140625,59.833568572998,170.24788445198,22.107550869835,215.4399754,344.316038151761,0.552746832,27286,3,38.2857208917791,72.0979241563691,222.907135840639,0,NA
"411",411,411,"NIP29_2018_2055",2018,"2018-07-11",191,281,124,0.54,67,43.85693827,50.90000153,45.788932800293,38.8372001647949,82.733772277832,10.2475843429565,152.846056101783,19.5005420464973,355.8483642,521.360871560814,0.56139338,4554,2,47.1220419108971,90.8787781229429,224.106226674828,1,"Big Trout Lake"
"412",412,412,"COC14_2018_2126",2018,"2018-07-20",200,304,124,0.55,76,82.47686777,78.87999725,72.6540451049805,52.4591598510742,109.256500244141,6.1440749168396,174.915761428856,22.0882673425925,120.4834553,207.931275321685,0.544169307,4899,2,53.2793943795884,91.7111465721884,241.375123279641,0,"Lake Abitibi"
"413",413,413,"RED38_2018_2029",2018,"2018-06-19",169,283,113,0.51,56,6.08341315,6.210000038,62.0818939208984,53.8977470397949,93.0598678588867,21.0347194671631,107.651664895734,17.5935934782405,332.2262861,533.980461007513,0.58229506,24857,3,35.0105574812851,93.6646407186863,121.239912696039,1,NA
"414",414,414,"NIP13_2018_2031",2018,"2018-06-21",171,305,119,0.53,52,54.32594186,66.86000061,43.5736351013184,41.8764686584473,90.3477630615234,5.92665386199951,124.81594554263,18.7196728811881,410.7024299,568.963254429825,0.392081261,582,2,33.1319975017398,86.9922894837733,123.809387662382,1,"Big Trout Lake"
"415",415,415,"RED30_2018_2032",2018,"2018-05-23",142,286,111,0.52,31,26.5275958,29.29999924,55.5068473815918,49.7038497924805,71.5544204711914,16.5804977416992,18.5086481652996,13.5154009957636,414.428863,548.567736113924,0.369595617,3507,2,65.23,95.0030065196174,113.484967236724,0,NA
"416",416,416,"RED108_2018_2033",2018,"2018-07-15",195,323,110,0.52,85,16.49017522,15.30300045,49.0237236022949,54.440788269043,62.1509857177734,13.0145397186279,92.8355581929117,21.5930988497014,282.0119448,416.68203460205,0.551867008,138,1,43.9850829573477,91.2403344414082,236.06243773369,1,"Lake Wabigoon"
"417",417,417,"NIP37_2018_2034",2018,"2018-07-16",196,314,118,0.51,78,48.47334165,55.34999847,47.934196472168,45.5477256774902,106.631614685059,0.723309338092804,202.201347203737,19.6989562431078,323.0198622,464.412388925264,0.381399661,43,1,26.0072548768159,56.6973573409451,236.736538694578,1,"Big Trout Lake"
"418",418,418,"THU52_2018_2036",2018,"2018-08-13",224,286,117,0.52,107,47.41193864,48.39500046,61.7288017272949,46.3140525817871,97.4786834716797,15.7062864303589,323.695297539129,21.5297092763137,162.7930984,298.91646149524,0.611777186,8307,2,40.3507110798264,91.5828619239014,311.287389174526,1,"Lake Nipigon"
"419",419,419,"NIP40_2018_2037",2018,"2018-07-17",197,250,123,0.52,74,52.40632369,65.05999756,88.6636047363281,74.1066741943359,97.6856842041016,6.0381007194519,182.695836646401,20.7409776540903,305.0501673,462.60557027194,0.388301045,144,1,24.7984183414475,56.3083731895067,235.628205357228,1,"Big Trout Lake"
"420",420,420,"FOR24_2018_2039",2018,"2018-08-24",235,314,111,0.48,124,44.21380874,38.5,74.3535690307617,61.4337577819824,67.3571891784668,23.1463413238525,250.638431125016,23.0150170571036,191.583486,318.304435497139,0.928468764,2626,2,59.6114825164257,74.217604350967,347.199174266033,1,"Pigeon River"
"421",421,421,"RED82_2018_2040",2018,"2018-07-17",197,282,110,0.48,87,14.80828206,16.44000053,55.8749351501465,53.0765838623047,62.5349349975586,18.0350780487061,89.1927262401904,21.3499629480931,212.036202,305.129808373174,0.430942744,1523,2,37.8803169652319,85.8524553358405,253.298022971804,1,"Lake Wabigoon"
"422",422,422,"COC20_2018_2041",2018,"2018-07-20",200,302,120,0.52,80,70.70546596,62.72000122,66.4005813598633,61.2445678710938,109.123085021973,25.380012512207,163.250738611122,20.3846835120996,248.4226141,285.893940997427,0.352180302,895,2,47.1335295728751,88.7377702109567,231.436539390473,0,"Lake Abitibi"
"423",423,423,"HEA12_2018_2042",2018,"2018-07-16",196,302,120,0.52,76,76.31017342,68.94000244,99.6978530883789,71.0060424804688,119.082130432129,5.39263391494751,170.972318998224,19.9569493098044,252.2538695,437.324436044338,0.524916351,487,1,56.861272620489,91.0111875801072,224.893495492216,0,"Lake Abitibi"
"424",424,424,"SLK44_2018_2043",2018,"2018-07-12",192,283,119,0.52,73,48.50845321,54.11999893,78.1493530273438,61.7918472290039,99.0053939819336,8.38246059417725,194.381971193268,19.2925989623242,152.9984153,382.361535146585,0.852354407,3684,2,37.6678397647905,64.3751666366909,216.443367811778,1,"Big Trout Lake"
"425",425,425,"SLK51_2018_2046",2018,"2018-07-08",188,292,116,0.52,72,28.32218224,30.38999939,67.5149612426758,56.7599258422852,104.237487792969,7.22794914245605,167.238067815804,20.1431843243104,62.76258918,405.343451251152,1.140322924,282,1,27.9032334470053,76.9950784379584,192.693846164774,0,"Lake St. Joseph"
"426",426,426,"SLK48_2018_2047",2018,"2018-07-12",192,276,115,0.51,77,35.25001076,37.45000076,42.4661598205566,33.5933990478516,71.4157867431641,13.5314340591431,185.670513681667,19.3812329725402,232.357674,340.387476169812,0.517303467,4576,2,42.0139081970048,75.1462834472203,220.800803861233,1,"Big Trout Lake"
"427",427,427,"RED80_2018_2049",2018,"2018-07-19",199,282,112,0.53,87,16.06289571,16.52000046,48.2146835327148,40.3604927062988,75.9141616821289,11.8401861190796,92.4872359528721,21.6679252368086,216.8787604,280.643699963524,0.702540517,320,1,46.4014226768566,92.35,266.229641602543,1,"Lake Wabigoon"
"428",428,428,"NIP32_2018_2050",2018,"2018-07-11",191,286,123,0.53,68,38.8730326,46.27000046,35.1726150512695,28.0413951873779,70.880744934082,14.5955009460449,168.986427983355,17.7209337543306,430.8046947,556.170160188879,0.371265173,2285,2,29.3270550463224,90.4321769917155,201.983014338316,1,"Big Trout Lake"
"429",429,429,"THU36_2018_2051",2018,"2018-07-29",209,305,117,0.53,92,47.80833544,50.47000122,60.0322113037109,43.713264465332,93.5825042724609,3.23495388031006,293.843382709532,20.881567348778,76.1871416,149.373129398604,0.716742814,139,1,28.6710179280549,85.8413548914691,225.240531286455,1,"Lake Nipigon"
"430",430,430,"RED170_2018_2052",2018,"2018-05-25",144,312,111,0.51,33,24.29469898,24.83606748,40.2603187561035,41.1102523803711,64.176025390625,18.2878799438477,22.3445911915489,14.4924361044895,344.8251327,552.639625619243,0.431203038,9401,2,63.88594254193,75.5461215138733,103.255919350773,0,"Lake St. Joseph"
"431",431,431,"SLK19_2018_2054",2018,"2018-06-19",169,312,119,0.52,50,9.190376318,7.980000019,31.7342281341553,29.1767768859863,73.94384765625,2.35988926887512,97.638550307686,16.0222496312638,263.5022907,452.398490219237,0.567290425,1195,2,31.7011976289323,91.7237624100815,155.09290527268,1,"Big Trout Lake"
"432",432,432,"SLK23_2018_2056",2018,"2018-06-19",169,292,118,0.54,51,12.95838969,10.28999996,42.9267539978027,40.0890846252441,92.440673828125,1.59152483940125,103.519619141647,16.5972598411923,354.6358814,545.425545380957,0.417882442,125,1,25.790230515589,89.268015705146,96.2315059652273,1,"Big Trout Lake"
"433",433,433,"NIP27_2018_2057",2018,"2018-06-27",177,307,123,0.53,54,49.24639846,55.59999847,65.6046829223633,51.9995079040527,99.2913208007812,3.278160572052,117.763811998604,19.2026301115257,339.1733656,534.515363010145,0.477545798,46,1,42.0953165504293,88.6408690638557,149.772263530072,1,"Big Trout Lake"
"434",434,434,"SLK37_2018_2058",2018,"2018-06-28",178,268,123,0.54,55,11.53196437,9,45.3587265014648,46.1791343688965,72.295539855957,4.45057725906372,81.1078026328432,19.8232317598243,319.6802774,489.702452930297,0.416160256,178,1,56.7135181233889,72.5029093735406,216.351437586325,1,"Big Trout Lake"
"435",435,435,"NIP31_2018_2059",2018,"2018-07-10",190,282,119,0.51,71,55.30676296,67.17799377,74.2934188842773,61.3211059570312,101.764213562012,14.3894014358521,191.17816735294,20.3652989373135,431.4495748,579.532717721275,0.379880279,638,2,36.5019801888776,89.4321347831351,211.649106983775,1,"Big Trout Lake"
"436",436,436,"RED86_2018_2060",2018,"2018-07-19",199,300,111,0.46,88,16.51543258,18.76000023,70.9684982299805,61.3910255432129,77.2391891479492,21.9809379577637,95.111060066885,21.4897202804998,182.4518707,266.279734891201,0.365868747,1553,2,45.0465667428347,91.7489858409023,269.985466134981,1,"Lake Wabigoon"
"437",437,437,"RED103_2018_2061",2018,"2018-07-15",195,312,111,0.52,84,16.95136779,16.35000038,39.5433959960938,45.0953063964844,58.8752250671387,9.30265522003174,110.220330530551,22.125097947457,400.1784821,502.658556630222,0.318448573,504,2,45.5952533496498,91.4784680350452,233.621061308369,1,"Lake Wabigoon"
"438",438,438,"SLK57_2018_2062",2018,"2018-07-11",191,271,122,0.53,69,40.27537801,43.88892516,69.8062210083008,55.3530921936035,96.6381912231445,7.89520692825317,143.148643284486,19.6322000317301,240.7117486,528.10728754404,0.692880094,9689,2,49.3755115207607,91.2065803201459,230.444181267607,1,"Big Trout Lake"
"439",439,439,"RED97_2018_2064",2018,"2018-07-20",200,282,112,0.52,88,15.99153245,16.29999924,54.2345581054688,45.4635238647461,74.4893646240234,17.5432739257812,108.286693837249,22.090526475377,135.9644799,242.880723371026,0.929389,17256,3,28.5194279667502,69.3861060852303,240.931749086388,1,"Lake Wabigoon"
"440",440,440,"SLK68_2018_2065",2018,"2018-07-16",196,261,120,0.52,76,44.48589557,49.25999832,94.0674285888672,79.302848815918,96.3218765258789,11.5804004669189,225.552767127587,19.3715502754839,269.5245475,565.930010213284,0.671787798,468,1,28.927136851111,60.9353185055284,235.771444259469,1,"Big Trout Lake"
